shapeid,partid,x,y
"0","0",-74.1621431878798,40.703370767775
"0","0",-74.1533047504411,40.71751187
"0","0",-74.1521542798366,40.71751187
"0","0",-74.161486102935,40.7028676868388
"0","0",-74.1588708100837,40.7027136063199
"0","0",-74.1500409836634,40.7165062472921
"0","0",-74.1490840288157,40.7164640378754
"0","0",-74.1576191705753,40.7026657859159
"0","0",-74.1563344657592,40.7025533356522
"0","0",-74.1564753663616,40.7015707141083
"0","0",-74.1368270216832,40.7002046459866
"0","0",-74.1368884375925,40.6993005297041
"0","0",-74.1566221679759,40.7008452016355
"0","0",-74.1566051676042,40.7009678652891
"0","0",-74.157896354878,40.699674400729
"0","0",-74.159968169371,40.6966957770476
"0","0",-74.1611077999545,40.6950203563081
"0","0",-74.1620578117083,40.6948632408705
"0","0",-74.1627720059111,40.6950084456477
"0","0",-74.1739599584181,40.6775142015357
"0","0",-74.1735970481915,40.6773874744828
"0","0",-74.182713670023,40.6634933359575
"0","0",-74.1837937563187,40.66379349
"0","0",-74.1747014184871,40.6777019502191
"0","0",-74.1759561654255,40.677833199596
"0","0",-74.1779863327681,40.6748375386737
"0","0",-74.1790459350872,40.6751677828598
"0","0",-74.1883350006525,40.660733565067
"0","0",-74.189774794293,40.66085823
"0","0",-74.1798556641043,40.6754862414503
"0","0",-74.1812627046091,40.6762663969506
"0","0",-74.1815736900576,40.6761296829159
"0","0",-74.1818513506016,40.6757379952112
"0","0",-74.1824075298076,40.6748794602867
"0","0",-74.1828756581419,40.6750505908098
"0","0",-74.1824961798485,40.6752712550068
"0","0",-74.1821220570102,40.675842768087
"0","0",-74.181797696529,40.6763303099341
"0","0",-74.18169346343,40.6764980998007
"0","0",-74.1816604139108,40.6765648344067
"0","0",-74.1816610494785,40.676605510738
"0","0",-74.1816960057007,40.6766658896673
"0","0",-74.1817207928401,40.6766824144268
"0","0",-74.1818129501532,40.6767192773521
"0","0",-74.1816752438233,40.6769413023271
"0","0",-74.1816193138678,40.6769421497506
"0","0",-74.1814905054853,40.6769701147284
"0","0",-74.1813350032605,40.6770773138098
"0","0",-74.1808570563678,40.6778145723146
"0","0",-74.1805774065901,40.6782806552773
"0","0",-74.1805892705201,40.6784162430483
"0","0",-74.1806180829214,40.6784636987682
"0","0",-74.1804169610611,40.6787704661001
"0","0",-74.1803203547743,40.6788083176861
"0","0",-74.1801983257804,40.6788715919793
"0","0",-74.1795972199957,40.6798116671914
"0","0",-74.179181417498,40.6804534493074
"0","0",-74.1791805915078,40.6805944733542
"0","0",-74.1793110217621,40.6808145744083
"0","0",-74.1791009906908,40.6809989509995
"0","0",-74.1790551962449,40.6809621875699
"0","0",-74.1789835874778,40.6809385311022
"0","0",-74.1789196510786,40.6809407688762
"0","0",-74.178855474918,40.6809701796198
"0","0",-74.17782090406,40.6826083701302
"0","0",-74.177814759235,40.6826452390798
"0","0",-74.1764906632558,40.6846814519924
"0","0",-74.1764823621388,40.6847275021596
"0","0",-74.1765122461507,40.6847595464615
"0","0",-74.1765673335461,40.6847692677665
"0","0",-74.1765892964946,40.6847627868965
"0","0",-74.1766206206999,40.684748384963
"0","0",-74.1768127064871,40.6849102266901
"0","0",-74.1765727342712,40.6850947514623
"0","0",-74.1763408631429,40.6852877373704
"0","0",-74.176157718556,40.6854574401528
"0","0",-74.1760518643452,40.6855676149436
"0","0",-74.1759984171889,40.6856364592899
"0","0",-74.1759740138938,40.6856801900566
"0","0",-74.1759624923471,40.6857288365874
"0","0",-74.1759676130346,40.6857941253523
"0","0",-74.1759862565774,40.6858661894113
"0","0",-74.1757620589731,40.6862089593781
"0","0",-74.1757087026744,40.6862125248938
"0","0",-74.1756479624708,40.6862166467311
"0","0",-74.175574325721,40.6862376858025
"0","0",-74.1755144958618,40.6862707869375
"0","0",-74.1754501648552,40.6863211593296
"0","0",-74.1754326154374,40.6863432857568
"0","0",-74.1754138016525,40.686375147812
"0","0",-74.1753992361415,40.686408830556
"0","0",-74.1753874016639,40.6864409960594
"0","0",-74.1753842660331,40.6864954144266
"0","0",-74.1753892729274,40.6865316259052
"0","0",-74.1746609468057,40.6876817955226
"0","0",-74.1746101698162,40.6877050598804
"0","0",-74.1745717330512,40.6877321679146
"0","0",-74.1745442204194,40.6877556345711
"0","0",-74.1745078066421,40.6877993311039
"0","0",-74.1744802940103,40.6878563793551
"0","0",-74.1744687629808,40.6879298138061
"0","0",-74.17447543884,40.6879846367709
"0","0",-74.1744987031978,40.6880386505406
"0","0",-74.1742652279476,40.6884041594502
"0","0",-74.1741953374713,40.6884215421587
"0","0",-74.1741048674664,40.6884678960482
"0","0",-74.1740674646729,40.6885104137536
"0","0",-74.1740573813699,40.6885329779745
"0","0",-74.1740520533367,40.6885581529317
"0","0",-74.1740499221234,40.688601443202
"0","0",-74.1732736276765,40.6898396781329
"0","0",-74.1732381962553,40.6898591254544
"0","0",-74.1732027648341,40.6898868312274
"0","0",-74.1731763910694,40.6899209306403
"0","0",-74.1731662678062,40.6899640877097
"0","0",-74.1731668006096,40.6900019167459
"0","0",-74.1731881127426,40.6900679843584
"0","0",-74.1732056952524,40.6900988869513
"0","0",-74.1729803194453,40.6904550659752
"0","0",-74.1728710947633,40.6904880997814
"0","0",-74.1727474843916,40.6905786763469
"0","0",-74.172726571861,40.6906272946505
"0","0",-74.1727201782211,40.6907251972617
"0","0",-74.1727407577496,40.690785936841
"0","0",-74.1727707279367,40.6908386843703
"0","0",-74.1720745537901,40.6919277343698
"0","0",-74.1719138802869,40.6919803486983
"0","0",-74.1717718215999,40.6921188109628
"0","0",-74.1717592341213,40.69216961043
"0","0",-74.171760133227,40.6922249054252
"0","0",-74.1717722711527,40.6922703102587
"0","0",-74.1715306365191,40.6926663381845
"0","0",-74.1714300771756,40.6927233190028
"0","0",-74.1712705983174,40.6929003304204
"0","0",-74.1711420063107,40.6931083809472
"0","0",-74.1709473030003,40.6935049988017
"0","0",-74.1708175007934,40.6940530525642
"0","0",-74.1708463457283,40.6948679219742
"0","0",-74.1710500926657,40.694995920829
"0","0",-74.1711292139597,40.6953231952723
"0","0",-74.1710345081684,40.6954958235501
"0","0",-74.1712790648952,40.6960041179236
"0","0",-74.1714097349111,40.6960448773781
"0","0",-74.1717969497286,40.6966874381898
"0","0",-74.1717669795415,40.696839786641
"0","0",-74.1720115362683,40.6971107171325
"0","0",-74.1721865621611,40.697149078972
"0","0",-74.1725318187167,40.6974727569929
"0","0",-74.1725543962576,40.6976119185617
"0","0",-74.1725863644572,40.6976550756312
"0","0",-74.1726423088065,40.6976862446258
"0","0",-74.1727238277155,40.6977086223655
"0","0",-74.1728604917687,40.6977078231605
"0","0",-74.1732263944532,40.6979796860578
"0","0",-74.1732463745779,40.6981324674117
"0","0",-74.1736363866129,40.6983658352687
"0","0",-74.1738441799102,40.6983498511689
"0","0",-74.1743109156243,40.6985704317461
"0","0",-74.1744349921989,40.6987003025569
"0","0",-74.1746148133216,40.6987578453162
"0","0",-74.1747334952626,40.6986961067308
"0","0",-74.1746287120439,40.698989969201
"0","0",-74.1755961450033,40.6992018734383
"0","0",-74.1753365405895,40.6995047452544
"0","0",-74.1811529528443,40.6999152134721
"0","0",-74.181328369523,40.6998770794116
"0","0",-74.1814389582987,40.6997912777752
"0","0",-74.1817364039713,40.6998522922722
"0","0",-74.1807321459064,40.7024733698014
"0","0",-74.2012257,40.7036996337574
"0","0",-74.2011468017439,40.7047338193385
"0","0",-74.180642406109,40.7030919334046
"0","0",-74.1805500882246,40.7031085017833
"0","0",-74.180327338321,40.7035401757345
"0","0",-74.1800769367051,40.7037360420291
"0","0",-74.1799002729884,40.7037805920099
"0","0",-74.1798134773363,40.7037936497629
"0","0",-74.1797257781787,40.7037970318125
"0","0",-74.1795135690741,40.7037918215174
"0","0",-74.1775022457986,40.7036607416732
"0","0",-74.1750190397944,40.7035451228048
"0","0",-74.1747239211559,40.7036448685788
"0","0",-74.1743055129103,40.703694973811
"0","0",-74.1710864879957,40.7033705193398
"0","0",-74.1636046645799,40.7029669386869
"0","0",-74.1625598369391,40.7035630673408
"0","0",-74.1621431878798,40.703370767775
