shapeid,partid,x,y
"0","0",-84.6620668,39.0289699
"0","0",-84.6620607,39.0287415
"0","0",-84.6620393,39.0252243
"0","0",-84.665097,39.0252576
"0","0",-84.665097,39.0280915
"0","0",-84.665848,39.0281081
"0","0",-84.6659016,39.0282041
"0","0",-84.6658909,39.0285874
"0","0",-84.6658641,39.0296667
"0","0",-84.6659929,39.0298167
"0","0",-84.6659905,39.0303378
"0","0",-84.6659812,39.032374
"0","0",-84.6659714,39.0345338
"0","0",-84.6648341,39.0345504
"0","0",-84.6649307,39.0348338
"0","0",-84.665435,39.0349505
"0","0",-84.6657783,39.0349671
"0","0",-84.666318,39.0349471
"0","0",-84.66632,39.0349254
"0","0",-84.6663228,39.0345952
"0","0",-84.6663255,39.0344451
"0","0",-84.6667311,39.0344455
"0","0",-84.6683908,39.0344472
"0","0",-84.6682734600716,39.0191801021555
"0","0",-84.669194082147,39.0190964092396
"0","0",-84.6691042,39.035641
"0","0",-84.6690935,39.0367827
"0","0",-84.6690908,39.0380036
"0","0",-84.6690801,39.0392932
"0","0",-84.6690774,39.0408786
"0","0",-84.669072,39.041941
"0","0",-84.6690774,39.042993
"0","0",-84.6690613,39.044068
"0","0",-84.6690559,39.0449804
"0","0",-84.6691096,39.0450054
"0","0",-84.6694315,39.0450137
"0","0",-84.670381,39.0449179
"0","0",-84.670537,39.044948
"0","0",-84.671043,39.044943
"0","0",-84.6711615,39.0449283
"0","0",-84.6712339,39.0449283
"0","0",-84.6722505,39.0450158
"0","0",-84.6733341,39.0449845
"0","0",-84.6739074,39.0448867
"0","0",-84.674128,39.0448491
"0","0",-84.6745223,39.0447721
"0","0",-84.6746779,39.044745
"0","0",-84.6770221,39.0447554
"0","0",-84.6792564,39.0447616
"0","0",-84.6805009,39.0447679
"0","0",-84.6805063,39.0451637
"0","0",-84.6804553,39.0452012
"0","0",-84.6804473,39.0452512
"0","0",-84.6804473,39.0454977
"0","0",-84.6804473,39.0460178
"0","0",-84.6804822,39.046049
"0","0",-84.6805573,39.0460532
"0","0",-84.6812868,39.0460636
"0","0",-84.682433,39.046068
"0","0",-84.682579,39.046062
"0","0",-84.682785,39.046055
"0","0",-84.6830747198413,39.0340731887431
"0","0",-84.684585667177,39.0340731887431
"0","0",-84.68472978183,39.0459579886813
"0","0",-84.688116,39.046068
"0","0",-84.6950757,39.0461053
"0","0",-84.6954815,39.0461017
"0","0",-84.7141736733373,39.0461030870175
"0","0",-84.7139910268645,39.0470905811739
"0","0",-84.6954725,39.0466469
"0","0",-84.6952289,39.0466469
"0","0",-84.6952263,39.0479425
"0","0",-84.6931985,39.0479342
"0","0",-84.6901327,39.047928
"0","0",-84.6882203,39.0479217
