shapeid,partid,x,y
"0","0",-80.1402016,26.065043
"0","0",-80.1402527,26.0650933
"0","0",-80.1405153,26.0648549
"0","0",-80.1405601,26.0648974
"0","0",-80.1405939,26.0649637
"0","0",-80.1406233,26.0649577
"0","0",-80.1407662,26.0650933
"0","0",-80.1409422,26.0649411
"0","0",-80.1410282,26.0650287
"0","0",-80.1411034,26.0651052
"0","0",-80.1413644,26.0648798
"0","0",-80.1413809,26.0648954
"0","0",-80.1414635,26.0649733
"0","0",-80.1415971,26.0650993
"0","0",-80.1417013,26.0650091
"0","0",-80.1417379,26.0650402
"0","0",-80.1418094,26.0651009
"0","0",-80.1414253,26.065436
"0","0",-80.1414872,26.0654932
"0","0",-80.1422593,26.0654946
"0","0",-80.1595071,26.0655955
"0","0",-80.1756514730984,26.065302300413
"0","0",-80.1750362711451,26.0671479062728
"0","0",-80.1584649,26.0662289
"0","0",-80.158458,26.0668075
"0","0",-80.1584375,26.0672435
"0","0",-80.1578858,26.0672481
"0","0",-80.1578602,26.0679181
"0","0",-80.1578623,26.0684142
"0","0",-80.1578655,26.0691824
"0","0",-80.1578785,26.0692074
"0","0",-80.157939,26.0692652
"0","0",-80.1579916,26.0692847
"0","0",-80.1602884,26.0693032
"0","0",-80.1603639,26.0693038
"0","0",-80.160352,26.0698511
"0","0",-80.1602822,26.0698503
"0","0",-80.1597191,26.0698439
"0","0",-80.1597215,26.0698725
"0","0",-80.1591694,26.0698725
"0","0",-80.1591694,26.0698439
"0","0",-80.1588292,26.0698368
"0","0",-80.1588292,26.0698701
"0","0",-80.1580749,26.069863
"0","0",-80.1580725,26.0698368
"0","0",-80.1577465,26.0698368
"0","0",-80.1577465,26.069863
"0","0",-80.1573539,26.0698606
"0","0",-80.1573555,26.0692776
"0","0",-80.1574697,26.06928
"0","0",-80.157511,26.0692684
"0","0",-80.1575603,26.0692276
"0","0",-80.1575794,26.0691891
"0","0",-80.1575844,26.0691403
"0","0",-80.15759,26.06842
"0","0",-80.1575934,26.0680117
"0","0",-80.1575718,26.0679672
"0","0",-80.1575373,26.0679316
"0","0",-80.1575017,26.0679053
"0","0",-80.1572854,26.0678975
"0","0",-80.1567311,26.0678998
"0","0",-80.1567132,26.067987
"0","0",-80.1566111,26.067987
"0","0",-80.1565932,26.0691274
"0","0",-80.155975,26.0691274
"0","0",-80.1559341,26.0690861
"0","0",-80.1548715,26.0700429
"0","0",-80.1549566,26.0701699
"0","0",-80.15492,26.0702403
"0","0",-80.154754,26.0702334
"0","0",-80.154705,26.070195
"0","0",-80.1543682,26.0702035
"0","0",-80.1543682,26.0702586
"0","0",-80.1542788,26.0702609
"0","0",-80.1542589,26.070261
"0","0",-80.1542605,26.0702123
"0","0",-80.1535157,26.07021
"0","0",-80.1535182,26.0701478
"0","0",-80.1534647,26.0701506
"0","0",-80.1534151,26.0701704
"0","0",-80.1533746,26.0702051
"0","0",-80.1533473,26.0702509
"0","0",-80.1533396,26.0702766
