shapeid,partid,x,y
"0","0",-122.1157798,37.6589972
"0","0",-122.1157279,37.658924
"0","0",-122.1163883,37.6586479
"0","0",-122.116104,37.6582062
"0","0",-122.1154183,37.6584868
"0","0",-122.1153745,37.6583814
"0","0",-122.1154134,37.6583241
"0","0",-122.1158921,37.6576669
"0","0",-122.1157446,37.6575925
"0","0",-122.1153479,37.6581304
"0","0",-122.1153141,37.6581139
"0","0",-122.115294,37.6581287
"0","0",-122.1151961,37.6581277
"0","0",-122.1151666,37.6581213
"0","0",-122.1150781,37.6580862
"0","0",-122.1155394,37.6574386
"0","0",-122.1153865,37.6573685
"0","0",-122.1149536,37.6579591
"0","0",-122.1147323,37.657857
"0","0",-122.1148796,37.6576403
"0","0",-122.1151438,37.6572592
"0","0",-122.1149923,37.6571894
"0","0",-122.1145214,37.6578279
"0","0",-122.1144893,37.6578166
"0","0",-122.1144665,37.657806
"0","0",-122.1144491,37.6577911
"0","0",-122.1144384,37.657772
"0","0",-122.1144277,37.6577391
"0","0",-122.1144196,37.6577157
"0","0",-122.1143914,37.6576977
"0","0",-122.1143351,37.6576796
"0","0",-122.1147589,37.657084
"0","0",-122.1146072,37.6570125
"0","0",-122.1141319,37.657656
"0","0",-122.1139099,37.6575557
"0","0",-122.1143754,37.6569067
"0","0",-122.1142761,37.6568589
"0","0",-122.1137781,37.6575422
"0","0",-122.1137361,37.6575277
"0","0",-122.1136807,37.6575034
"0","0",-122.113674,37.6574758
"0","0",-122.1136444,37.6573823
"0","0",-122.1136297,37.6573282
"0","0",-122.1136404,37.6572985
"0","0",-122.1139435,37.656895
"0","0",-122.1136887,37.6567814
"0","0",-122.1137893,37.6566391
"0","0",-122.113530603608,37.656484259531
"0","0",-122.101481893453,37.6514239859621
"0","0",-122.101837667687,37.6504011350378
"0","0",-122.1140347,37.6561741
"0","0",-122.1140924,37.6560828
"0","0",-122.1141152,37.656036
"0","0",-122.1141205,37.6559755
"0","0",-122.1141125,37.655932
"0","0",-122.114083,37.6558832
"0","0",-122.1139553,37.6558173
"0","0",-122.1133876,37.6555608
"0","0",-122.1131467,37.655452
"0","0",-122.1128007,37.6552956
"0","0",-122.1125828,37.6553459
"0","0",-122.1123439,37.6552499
"0","0",-122.1122941,37.655087
"0","0",-122.1122139,37.6550449
"0","0",-122.1121248,37.6549818
"0","0",-122.1120846,37.6549245
"0","0",-122.112039,37.6548438
"0","0",-122.1119719,37.6546527
"0","0",-122.1119156,37.6544849
"0","0",-122.1119048,37.6544021
"0","0",-122.1119129,37.6543341
"0","0",-122.1119585,37.6542535
"0","0",-122.1120035,37.6541779
"0","0",-122.111807275095,37.6540318304942
"0","0",-122.096100808155,37.6471102233681
"0","0",-122.09641211061,37.6460429006644
"0","0",-122.112322782301,37.6537189853321
"0","0",-122.1123957,37.6536631
"0","0",-122.1124735,37.6536015
"0","0",-122.1125459,37.6535654
"0","0",-122.1126666,37.6535357
"0","0",-122.1131534,37.65355
"0","0",-122.1133743,37.6535592
"0","0",-122.1134912,37.6535812
"0","0",-122.1142947,37.6539402
"0","0",-122.1143591,37.6539625
"0","0",-122.114402,37.6539562
"0","0",-122.1146729,37.6538956
"0","0",-122.1147212,37.6538925
"0","0",-122.1149961,37.6540315
"0","0",-122.1150175,37.6540687
"0","0",-122.1150779,37.6542598
"0","0",-122.1151007,37.6543012
"0","0",-122.1151356,37.6543214
"0","0",-122.1151785,37.6543384
"0","0",-122.1152442,37.6543618
"0","0",-122.1153059,37.6543607
"0","0",-122.1153636,37.6543416
"0","0",-122.1154011,37.6543161
"0","0",-122.1154306,37.6542864
"0","0",-122.1155848,37.6540581
"0","0",-122.1156693,37.6539434
"0","0",-122.1156398,37.6539222
"0","0",-122.1158303,37.6536928
"0","0",-122.1160618,37.6538018
"0","0",-122.1161651,37.6538581
"0","0",-122.1162152,37.6538553
"0","0",-122.1162896,37.6538622
"0","0",-122.116287,37.653942
"0","0",-122.1162869,37.6539994
"0","0",-122.1162306,37.6539888
"0","0",-122.1161796,37.653987
"0","0",-122.1160779,37.6539993
"0","0",-122.1160408,37.6540613
"0","0",-122.1160073,37.6540751
"0","0",-122.115959,37.654074
"0","0",-122.1158665,37.6540294
"0","0",-122.1158329,37.6540199
"0","0",-122.1158061,37.6540369
"0","0",-122.1155795,37.6543437
"0","0",-122.1155553,37.6543809
"0","0",-122.1155446,37.654435
"0","0",-122.1155526,37.6544807
"0","0",-122.1155728,37.6545178
"0","0",-122.1156067,37.6545383
"0","0",-122.1159822,37.6546657
"0","0",-122.1170551,37.6548313
"0","0",-122.1171359,37.6548412
"0","0",-122.1171866,37.6548436
"0","0",-122.1172313,37.6548341
"0","0",-122.1172804,37.6548059
"0","0",-122.1172929,37.654733
"0","0",-122.1174539,37.6547596
"0","0",-122.1174539,37.6548063
"0","0",-122.1174816,37.6548506
"0","0",-122.1175174,37.6548789
"0","0",-122.1175754,37.6549035
"0","0",-122.1185249,37.6550479
"0","0",-122.1192306,37.6551452
"0","0",-122.1193065,37.6550513
"0","0",-122.1193112,37.6550455
"0","0",-122.1194387,37.654888
"0","0",-122.1195204,37.6549118
"0","0",-122.1195659,37.6549251
"0","0",-122.1197811,37.6550003
"0","0",-122.1197941,37.6550048
"0","0",-122.1197163,37.6551046
"0","0",-122.1196734,37.6551588
"0","0",-122.1196358,37.6552044
"0","0",-122.1195929,37.6552607
"0","0",-122.120361,37.6555905
"0","0",-122.1204955,37.6556482
"0","0",-122.1205652,37.6556886
"0","0",-122.1206403,37.6557342
"0","0",-122.1206645,37.6557608
"0","0",-122.1207355,37.6557608
"0","0",-122.1208871,37.6557587
"0","0",-122.1210145,37.6557608
"0","0",-122.121135,37.6557601
