shapeid,partid,x,y
"0","0",-84.4439014,33.6199799
"0","0",-84.4444028,33.6199799
"0","0",-84.4468465,33.6199799
"0","0",-84.4660538290615,33.6198926168223
"0","0",-84.4655959359427,33.6209915603075
"0","0",-84.4479965,33.6205789
"0","0",-84.4479905,33.6211381
"0","0",-84.4479894,33.6211584
"0","0",-84.4479865,33.6211786
"0","0",-84.4479816,33.6211984
"0","0",-84.447975,33.6212177
"0","0",-84.4479666,33.6212363
"0","0",-84.4479565,33.6212541
"0","0",-84.4479448,33.6212708
"0","0",-84.4479317,33.6212864
"0","0",-84.4479171,33.6213007
"0","0",-84.4479013,33.6213136
"0","0",-84.4476038,33.6215337
"0","0",-84.4475752,33.6215462
"0","0",-84.4475457,33.6215566
"0","0",-84.4475155,33.6215648
"0","0",-84.4474848,33.6215706
"0","0",-84.4474537,33.6215741
"0","0",-84.4474224,33.6215753
"0","0",-84.4465485,33.6215753
"0","0",-84.4464617,33.6215753
"0","0",-84.4450935,33.6215753
"0","0",-84.4450107,33.6215745
"0","0",-84.4449279,33.6215748
"0","0",-84.444845,33.6215762
"0","0",-84.4447622,33.6215787
"0","0",-84.4446795,33.6215824
"0","0",-84.4445968,33.6215872
"0","0",-84.4445081,33.621593
"0","0",-84.4444193,33.6215988
"0","0",-84.4443306,33.6216047
"0","0",-84.4442418,33.6216107
"0","0",-84.4441531,33.6216168
"0","0",-84.4440644,33.6216229
"0","0",-84.4440162,33.6216274
"0","0",-84.4439683,33.6216344
"0","0",-84.4439208,33.6216436
"0","0",-84.4438738,33.6216552
"0","0",-84.4438275,33.6216692
"0","0",-84.4437818,33.6216853
"0","0",-84.4436488,33.6217363
"0","0",-84.4435023,33.6217924
"0","0",-84.4431734,33.62192
"0","0",-84.4424374,33.6222415
"0","0",-84.4423694,33.6222623
"0","0",-84.4423004,33.6222794
"0","0",-84.4422305,33.6222927
"0","0",-84.44216,33.6223023
"0","0",-84.4420892,33.622308
"0","0",-84.4420181,33.62231
"0","0",-84.439713,33.62231
"0","0",-84.4387879,33.62231
"0","0",-84.4366851,33.62231
"0","0",-84.4357006,33.6223189
"0","0",-84.4355519,33.6223278
"0","0",-84.4345915,33.6224302
"0","0",-84.4345307,33.6224451
"0","0",-84.4344821,33.6224658
"0","0",-84.4344609,33.6224797
"0","0",-84.4344242,33.6225117
"0","0",-84.4343927,33.6225507
"0","0",-84.4343684,33.6225947
"0","0",-84.4343522,33.6226422
"0","0",-84.4342194,33.6234937
"0","0",-84.4342164,33.623577
"0","0",-84.4342194,33.6246656
"0","0",-84.4342194,33.6248675
"0","0",-84.4342194,33.6249763
"0","0",-84.4342194,33.6265931
"0","0",-84.4342194,33.62706
"0","0",-84.4342224,33.6291658
"0","0",-84.4342283,33.6294156
"0","0",-84.4343469,33.6301754
"0","0",-84.4343532,33.6302157
"0","0",-84.4343562,33.6302319
"0","0",-84.4343605,33.6302478
"0","0",-84.434366,33.6302633
"0","0",-84.4343728,33.6302783
"0","0",-84.4343808,33.6302927
"0","0",-84.4343899,33.6303064
"0","0",-84.4344001,33.6303193
"0","0",-84.4344113,33.6303314
"0","0",-84.4344235,33.6303425
"0","0",-84.4344365,33.6303525
"0","0",-84.4344612,33.6303686
"0","0",-84.4344872,33.6303825
"0","0",-84.4345143,33.6303942
"0","0",-84.4345423,33.6304035
"0","0",-84.434571,33.6304105
"0","0",-84.4346001,33.630415
"0","0",-84.4352098,33.6304834
"0","0",-84.4355132,33.6305131
"0","0",-84.4357958,33.6305161
"0","0",-84.4363892,33.6305218
"0","0",-84.4373579,33.6305173
"0","0",-84.4381759,33.6305136
"0","0",-84.4383025,33.630513
"0","0",-84.4385452,33.6305128
"0","0",-84.4407081,33.6305106
"0","0",-84.4436539,33.630513
"0","0",-84.4467829,33.6305106
"0","0",-84.4471683,33.6305106
"0","0",-84.4472635,33.630513
"0","0",-84.4473706,33.6305249
"0","0",-84.4474729,33.6305535
"0","0",-84.4475681,33.6305891
"0","0",-84.4476799,33.6306439
"0","0",-84.4477608,33.630701
"0","0",-84.4478465,33.6307747
"0","0",-84.4479369,33.6308771
"0","0",-84.4479988,33.6309746
"0","0",-84.4480464,33.6310936
"0","0",-84.4480702,33.6312007
"0","0",-84.4480821,33.6313339
"0","0",-84.4480963,33.6314838
"0","0",-84.4661454076853,33.6314315234166
"0","0",-84.4659622504378,33.6323473096542
"0","0",-84.4480725,33.6321548
"0","0",-84.448073,33.6322721
"0","0",-84.4480775,33.6329273
"0","0",-84.4480781,33.6330192
"0","0",-84.4480805,33.6335998
"0","0",-84.4480828,33.6343755
"0","0",-84.4659622504378,33.6341788821295
"0","0",-84.465870671814,33.6354609828622
"0","0",-84.4480828,33.6350536
"0","0",-84.4480833,33.635195
"0","0",-84.4480833,33.6356637
"0","0",-84.4480833,33.6358208
"0","0",-84.4480786,33.6358969
"0","0",-84.4480714,33.6359588
"0","0",-84.4480595,33.6360159
"0","0",-84.4480357,33.6361016
"0","0",-84.4480119,33.6361682
"0","0",-84.447962,33.6362705
"0","0",-84.4478882,33.6363847
"0","0",-84.4477978,33.6364894
"0","0",-84.447705,33.6365679
"0","0",-84.4476122,33.6366369
"0","0",-84.4475241,33.636694
"0","0",-84.4474242,33.636744
"0","0",-84.4473243,33.6367845
"0","0",-84.4472267,33.6368154
"0","0",-84.4471101,33.6368416
"0","0",-84.4470007,33.6368582
"0","0",-84.4469031,33.6368677
"0","0",-84.4468008,33.6368701
"0","0",-84.4466533,33.6368701
"0","0",-84.4446069,33.6368701
"0","0",-84.4425868,33.6368725
"0","0",-84.4420823,33.6368725
"0","0",-84.4418991,33.6368725
"0","0",-84.4418134,33.6368749
"0","0",-84.4417611,33.636882
"0","0",-84.4416992,33.6369011
"0","0",-84.4416445,33.6369249
"0","0",-84.4416017,33.6369558
"0","0",-84.441566,33.6369891
"0","0",-84.4415374,33.6370224
"0","0",-84.4415208,33.637051
"0","0",-84.4416892,33.6370396
"0","0",-84.4417066,33.6370355
"0","0",-84.4417241,33.6370314
"0","0",-84.4417415,33.6370274
"0","0",-84.441759,33.6370235
"0","0",-84.4417764,33.6370196
"0","0",-84.4417939,33.6370158
"0","0",-84.4418891,33.6370087
"0","0",-84.4422984,33.6370111
"0","0",-84.4422984,33.6370612
"0","0",-84.4422985,33.6372306
"0","0",-84.4422984,33.6372412
"0","0",-84.4422973,33.6372988
"0","0",-84.4422968,33.6373306
"0","0",-84.4422971,33.6376005
"0","0",-84.442251,33.6376018
"0","0",-84.4422533,33.6376209
"0","0",-84.4422972,33.6376222
"0","0",-84.4422979,33.6381539
"0","0",-84.4422462,33.6381539
"0","0",-84.4422438,33.6381824
"0","0",-84.4422979,33.6381807
"0","0",-84.4422987,33.6387901
"0","0",-84.4422581,33.6387916
"0","0",-84.4422605,33.6387297
"0","0",-84.4422391,33.6387321
"0","0",-84.4422367,33.6388106
"0","0",-84.4422987,33.6388106
"0","0",-84.4422991,33.639081
"0","0",-84.442299,33.6391682
"0","0",-84.4422989,33.6392039
"0","0",-84.4422989,33.6392345
"0","0",-84.4422391,33.6392318
"0","0",-84.4422391,33.6392579
"0","0",-84.4422988,33.6392579
"0","0",-84.4422985,33.6394798
"0","0",-84.4422605,33.6394816
"0","0",-84.4422629,33.6394079
"0","0",-84.4422414,33.6394079
"0","0",-84.4422414,33.6394228
"0","0",-84.4422414,33.6395007
"0","0",-84.4422984,33.6395037
"0","0",-84.442298,33.6397719
"0","0",-84.44227,33.6397719
"0","0",-84.4422687,33.6398136
"0","0",-84.4422676,33.6398481
"0","0",-84.4422979,33.6398481
"0","0",-84.4422974,33.6401438
"0","0",-84.4422974,33.6401806
"0","0",-84.4421891,33.6401836
"0","0",-84.4421891,33.6402026
"0","0",-84.4422973,33.6402043
"0","0",-84.4422967,33.640573
"0","0",-84.4423086,33.640573
"0","0",-84.4423062,33.6407133
"0","0",-84.4420897,33.6407133
"0","0",-84.4420897,33.6407514
"0","0",-84.4420302,33.6407514
"0","0",-84.4420302,33.6409418
"0","0",-84.4422896,33.6409418
"0","0",-84.442292,33.6409941
"0","0",-84.442192,33.6409965
"0","0",-84.4421935,33.6410456
"0","0",-84.4421968,33.6411535
"0","0",-84.4422379,33.6411543
"0","0",-84.4422368,33.6411036
"0","0",-84.4422801,33.6411036
"0","0",-84.4422807,33.6411336
"0","0",-84.4422824,33.6412202
"0","0",-84.442192,33.6412202
"0","0",-84.4421944,33.6412416
"0","0",-84.4422015,33.6412416
"0","0",-84.4422063,33.6413344
"0","0",-84.4422563,33.6413344
"0","0",-84.4422551,33.6415952
"0","0",-84.4422544,33.6417333
"0","0",-84.4422539,33.641846
"0","0",-84.4423158,33.641846
"0","0",-84.4423158,33.6420101
"0","0",-84.4422105,33.6420086
"0","0",-84.4422081,33.6420372
"0","0",-84.4423158,33.6420372
"0","0",-84.4423158,33.6421577
"0","0",-84.4422539,33.6421577
"0","0",-84.4422539,33.6422481
"0","0",-84.4423134,33.6422433
"0","0",-84.4423164,33.6423439
"0","0",-84.4422652,33.6423489
"0","0",-84.4422652,33.6423631
"0","0",-84.4423169,33.6423631
"0","0",-84.4423191,33.6424352
"0","0",-84.4423229,33.6425646
"0","0",-84.4423203,33.6429342
"0","0",-84.4423104,33.6429342
"0","0",-84.4423081,33.642889
"0","0",-84.4422661,33.642889
"0","0",-84.4422678,33.6429604
"0","0",-84.4423201,33.6429604
"0","0",-84.4423178,33.6432792
"0","0",-84.4423009,33.6432792
"0","0",-84.4423009,33.6431841
"0","0",-84.4422747,33.6431864
"0","0",-84.4422747,33.6433007
"0","0",-84.4423177,33.6433007
"0","0",-84.4423161,33.6435238
"0","0",-84.4423158,33.6435663
"0","0",-84.4424978,33.6435641
"0","0",-84.4424971,33.6435847
"0","0",-84.4424962,33.6436154
"0","0",-84.4424939,33.6440556
"0","0",-84.4414849,33.6440515
"0","0",-84.4414708,33.6441911
"0","0",-84.4414683,33.6442157
"0","0",-84.4414492,33.6444203
"0","0",-84.4414445,33.6444822
"0","0",-84.4414373,33.6445274
"0","0",-84.4414326,33.6445893
"0","0",-84.4414373,33.644713
"0","0",-84.4414587,33.6448843
"0","0",-84.4414802,33.6450414
"0","0",-84.4414992,33.6452222
"0","0",-84.4415135,33.6453388
"0","0",-84.4415254,33.6453816
"0","0",-84.4415468,33.6454173
"0","0",-84.4415682,33.6454411
"0","0",-84.4416039,33.6454625
"0","0",-84.4416491,33.6454792
"0","0",-84.4417038,33.645484
"0","0",-84.4417943,33.6454911
"0","0",-84.441866,33.6454961
"0","0",-84.442328,33.645536
"0","0",-84.4426635,33.6455621
"0","0",-84.442773,33.6455859
"0","0",-84.4428967,33.6456335
"0","0",-84.4429942,33.6456882
"0","0",-84.4430751,33.6457549
"0","0",-84.4431513,33.6458334
"0","0",-84.443275,33.646
"0","0",-84.4435058,33.6463355
"0","0",-84.4435582,33.6464473
"0","0",-84.4435843,33.6465639
"0","0",-84.4571707025564,33.6463588390901
"0","0",-84.4566212308138,33.6472746253277
"0","0",-84.4435225,33.6472278
"0","0",-84.4434725,33.6473182
"0","0",-84.4432726,33.647549
"0","0",-84.4431545,33.6476801
"0","0",-84.4431288,33.6477086
"0","0",-84.4430347,33.6478131
"0","0",-84.4429657,33.6478655
"0","0",-84.44288,33.6479202
"0","0",-84.4428015,33.647963
"0","0",-84.4427087,33.6480011
"0","0",-84.4426111,33.6480249
"0","0",-84.442516,33.6480368
"0","0",-84.4424267,33.6480381
"0","0",-84.4423589,33.6480392
"0","0",-84.4420367,33.6480401
"0","0",-84.4415689,33.6480415
"0","0",-84.4407718,33.6480415
"0","0",-84.4406719,33.6480415
"0","0",-84.4405339,33.6480415
"0","0",-84.4405006,33.6480439
"0","0",-84.4404577,33.6480463
"0","0",-84.4404006,33.6480511
"0","0",-84.4401246,33.6480796
"0","0",-84.4399747,33.6480963
"0","0",-84.4399105,33.648101
"0","0",-84.43982,33.6481058
"0","0",-84.4397106,33.6481105
"0","0",-84.4395988,33.6481201
"0","0",-84.4395131,33.648132
"0","0",-84.4394227,33.6481605
"0","0",-84.4393489,33.6481938
"0","0",-84.4392537,33.6482509
"0","0",-84.4391681,33.6483104
"0","0",-84.4391157,33.6483747
"0","0",-84.4391014,33.6484104
"0","0",-84.4390967,33.6484389
"0","0",-84.4390919,33.6484746
"0","0",-84.4390967,33.648515
"0","0",-84.4391062,33.6485745
"0","0",-84.4391166,33.6486538
"0","0",-84.4391252,33.6487197
"0","0",-84.4391331,33.6488041
"0","0",-84.4391348,33.648822
"0","0",-84.4391371,33.6489862
"0","0",-84.439138,33.6490123
"0","0",-84.4391388,33.6491263
"0","0",-84.4391395,33.6492408
"0","0",-84.4575370170515,33.649106197803
"0","0",-84.4571707025564,33.6501135626644
"0","0",-84.439149,33.6498475
"0","0",-84.4391477,33.649988
"0","0",-84.4391473,33.6500379
"0","0",-84.4391467,33.6501069
"0","0",-84.4391395,33.6501712
"0","0",-84.4391348,33.6502473
"0","0",-84.4391229,33.6503258
"0","0",-84.4390991,33.6504043
"0","0",-84.4390705,33.65049
