Lat,Lon
41.4200944,-81.8456146
41.420099,-81.845605
41.4201533,-81.8454844
41.420167,-81.845454
41.4202,-81.845365
41.420234,-81.84526
41.420286,-81.845081
41.420328,-81.844906
41.420364,-81.844715
41.420374,-81.84462
41.420385,-81.844491
41.4203946,-81.8442687
41.4203946,-81.8440917
41.4203946,-81.8439147
41.4203938,-81.8438822
41.4203866,-81.8435874
41.4203665,-81.8428096
41.4203665,-81.8426808
41.4203604,-81.8421793
41.4203604,-81.8419647
41.4203524,-81.8416911
41.4203403,-81.8415016
41.4203363,-81.841439
41.4203081,-81.8411976
41.4202679,-81.840924
41.4202116,-81.8406397
41.4201576,-81.8404195
41.4200426,-81.8399638
41.41985,-81.839263
41.4197208,-81.8387368
41.4196987,-81.8386537
41.419649,-81.838464
41.419474,-81.837744
41.419254,-81.836873
41.418949,-81.835635
41.4188955,-81.8353967
41.4188117,-81.8350231
41.4187594,-81.8347549
41.4187192,-81.8344706
41.4186822,-81.8341606
41.4186702,-81.8338441
41.4186621,-81.8334954
41.4186578,-81.832916
41.418656,-81.832672
41.4186542,-81.8324359
41.4186526,-81.8322278
41.4186512,-81.8320346
41.418649,-81.8317292
41.4185465,-81.8314717
41.4185103,-81.8313778
41.418468,-81.8312651
41.4184238,-81.8311605
41.4183795,-81.8310747
41.4183453,-81.8310211
41.418295,-81.8309621
41.418241,-81.830903
41.418145,-81.830828
41.4180134,-81.8307502
41.4178948,-81.8306831
41.4177137,-81.8305383
41.4174641,-81.8304214
41.417405,-81.830392
41.417222,-81.830315
41.417036,-81.830252
41.416846,-81.830209
41.416653,-81.830178
41.416434,-81.83016
41.416166,-81.830162
41.4156641,-81.8301979
41.4154648,-81.8301862
41.414382,-81.830275
41.413941,-81.830309
41.413592,-81.830425
41.413213,-81.830555
41.413073,-81.83061
41.412896,-81.830684
41.412842,-81.830705
41.41275,-81.830746
41.412427,-81.830898
41.412264,-81.830985
41.412119,-81.831065
41.411981,-81.831144
41.41182,-81.831249
41.411661,-81.831355
41.4116443,-81.8313661
41.411491,-81.831468
41.411305,-81.831601
41.4112268,-81.8316618
41.411197,-81.831685
41.4110992,-81.8317594
41.41105,-81.831797
41.410825,-81.831974
41.410539,-81.832197
41.40998,-81.832624
41.409656,-81.832794
41.409343,-81.833045
41.4085148,-81.8337107
41.4084585,-81.8337549
41.4083931,-81.8338086
41.408283,-81.833895
41.40792,-81.834177
41.407693,-81.834357
41.4076406,-81.8343991
41.4075959,-81.834432
41.407369,-81.834688
41.407154,-81.834859
41.407019,-81.834975
41.4066181,-81.8353301
41.406564,-81.835378
41.405911,-81.835943
41.405788,-81.836062
41.4056229,-81.8362562
41.4055206,-81.8363764
41.405399,-81.836481
41.4053521,-81.8365244
41.405113,-81.836723
41.404731,-81.837037
41.404355,-81.837351
41.404065,-81.837573
41.4036284,-81.8379138
41.403305,-81.838167
41.4031598,-81.8382785
41.403021,-81.838385
41.402771,-81.838587
41.40248,-81.838823
41.402191,-81.83907
41.4019229,-81.8393079
41.4017865,-81.8394227
41.401603,-81.8395745
41.4014084,-81.8397346
41.4011286,-81.8398554
41.400447,-81.840428
41.3992632,-81.8414186
41.3989963,-81.841642
41.3987288,-81.8418659
41.397938,-81.842527
41.397733,-81.842695
41.397561,-81.842864
41.3974,-81.84302
41.396986,-81.843412
41.396875,-81.84353
41.396818,-81.843597
41.396642,-81.843794
41.396529,-81.843927
41.396445,-81.844031
41.396027,-81.84459
41.3951458,-81.8457703
41.3949627,-81.8461431
41.3949285,-81.846249
41.3949084,-81.846355
41.3948863,-81.8465039
41.3948682,-81.8466608
41.3948631,-81.8467654
41.3948621,-81.8468579
41.3948712,-81.8469411
41.3948873,-81.8470269
41.3949064,-81.8471033
41.3949336,-81.8471825
41.3949533,-81.8472488
41.3949743,-81.8473012
41.3950281,-81.8474173
41.3950879,-81.8475437
41.3951502,-81.8476794
41.3952698,-81.8479449
41.3953302,-81.8480839
41.3953993,-81.8482428
41.3954282,-81.8483208
41.3954742,-81.8484544
41.395517,-81.8485903
41.3955362,-81.8486576
41.3955512,-81.8487217
41.3955576,-81.8488153
41.3955555,-81.8489106
41.395547,-81.8490398
41.3956062,-81.8492649
41.3956165,-81.849314
41.3956304,-81.8493996
41.3956394,-81.8494861
41.3956474,-81.8495598
41.3956534,-81.849732
41.3956581,-81.8499531
41.3956594,-81.8500146
41.3956604,-81.8501628
41.3956564,-81.8503499
41.3956082,-81.8504571
41.3956091,-81.8504977
41.3956091,-81.8505581
41.3956092,-81.850956
41.3956197,-81.8516689
41.395639,-81.852971
41.3956737,-81.8549045
41.3956918,-81.855917
41.3957013,-81.856459
41.3957026,-81.8565357
41.3957329,-81.8583803
41.3957372,-81.8586434
41.3957384,-81.8587161
41.3959634,-81.8587079
41.3969234,-81.8586727
41.3976924,-81.8586528
41.3979175,-81.858647
41.3981427,-81.8586411
41.3984843,-81.8586323
41.3988817,-81.8586156
41.3988507,-81.8594532
41.3988273,-81.8602607
41.3988111,-81.8608188
41.398701,-81.861031
41.398608,-81.861201
41.398203,-81.86201
41.398225,-81.863151
41.39808,-81.863335
41.3979067,-81.8636071
41.3977668,-81.8638267
41.3975195,-81.8641319
41.3972442,-81.8644717
41.3974058,-81.8646798
41.3965379,-81.8660502
41.3965246,-81.8660713
41.3962587,-81.8664934
41.39616,-81.866534
41.39584,-81.866658
41.3957507,-81.8668573
41.3956922,-81.8670054
41.3956338,-81.8671306
41.3955441,-81.867308
41.3954063,-81.867548
41.3947553,-81.8685811
41.3943881,-81.86913
41.3943017,-81.8692616
41.3942677,-81.8693134
41.394116,-81.8695463
41.3940764,-81.8696071
41.3940013,-81.8697372
41.3937905,-81.870069
41.3936873,-81.8702334
41.3934879,-81.870551
41.3934406,-81.8706297
41.3933637,-81.8707574
41.3933258,-81.8708373
41.3932892,-81.8709257
41.3932595,-81.8710084
41.3932459,-81.8710545
41.3932229,-81.8711525
41.3932017,-81.8712717
41.3931864,-81.8713794
41.3931151,-81.8719831
41.3930951,-81.8721521
41.393057,-81.872474
41.3928609,-81.8737693
41.392684,-81.874938
