Lat,Lon
25.7889949,-80.2745914
25.7889906,-80.2747098
25.7889718,-80.2748171
25.7889369,-80.2749214
25.7889128,-80.2749661
25.7888913,-80.2749869
25.7888591,-80.2749929
25.7888054,-80.2749929
25.7887571,-80.2749989
25.7887008,-80.2750287
25.7885532,-80.2751181
25.788309,-80.2752581
25.7882768,-80.275276
25.7882473,-80.2752939
25.7882204,-80.2753058
25.7880836,-80.2752999
25.7881319,-80.2741525
25.7874396,-80.2741227
25.787402,-80.2751806
25.7872115,-80.2751687
25.7869726,-80.2755562
25.7864359,-80.2763936
25.7861488,-80.2758303
25.7855584,-80.2762178
25.7869918,-80.2790216
25.7871287,-80.2792779
25.787177,-80.2793792
25.7871985,-80.2794388
25.7872092,-80.2794835
25.7872119,-80.2795282
25.7872119,-80.2796146
25.7872065,-80.2797488
25.7871582,-80.2810541
25.7870643,-80.2833191
25.786965,-80.2855662
25.7868067,-80.2894256
25.7867047,-80.2919349
25.7865893,-80.2946261
25.7864042,-80.2991888
25.7862807,-80.3020558
25.7860097,-80.3088358
25.7858487,-80.3126863
25.7857539,-80.3148319
25.7856957,-80.3160361
25.7863934,-80.3160718
25.7864391,-80.3149453
25.787137,-80.3149772
25.7871907,-80.3149876
25.7872309,-80.315004
25.7872658,-80.3150264
25.7873463,-80.3150874
25.7878025,-80.3154689
25.7878884,-80.315533
25.7879286,-80.3155509
25.7879715,-80.3155539
25.7880225,-80.3155524
25.7880695,-80.3155375
25.7881097,-80.3155166
25.7881379,-80.3154898
25.788158,-80.3154585
25.7881768,-80.3154227
25.7881889,-80.3153884
25.7881983,-80.3153497
25.788209,-80.3152901
25.7882157,-80.3151977
25.7883137,-80.3127566
25.7883566,-80.3117421
25.788413,-80.3103966
25.7884626,-80.309203
25.7884807,-80.3087944
25.7885378,-80.3073672
25.7885592,-80.3068799
25.7885632,-80.306792
25.78857,-80.3067279
25.7885807,-80.3066266
25.7885954,-80.3064865
25.7886115,-80.3063494
25.788633,-80.3061631
25.7886424,-80.3060871
25.7886585,-80.3060275
25.7886759,-80.3059858
25.7887081,-80.3059426
25.7887497,-80.3059158
25.7887846,-80.3059098
25.7888262,-80.3059053
25.7888631,-80.3059076
25.7888417,-80.3064872
25.7888782,-80.3064961
25.7891449,-80.3065722
25.7891851,-80.3065871
25.7891985,-80.3065945
25.7892079,-80.3066035
25.789212,-80.3066154
25.7892146,-80.3066363
25.7892119,-80.3067585
25.7892066,-80.3070103
25.7893985,-80.3072219
25.7895425,-80.3072397
25.7895495,-80.3067338
25.7898939,-80.3067478
25.7927329,-80.3068251
25.7927961,-80.3044781
25.7896971,-80.3043937
25.7896172,-80.3043906
25.7896252,-80.3038989
25.7893367,-80.3038916
25.7890375,-80.303884
25.7890778,-80.3024118
25.7896252,-80.3024326
25.7896225,-80.3023641
25.7905714,-80.3023878
25.7919877,-80.3024205
25.7924884,-80.3024326
25.7924884,-80.302382
25.7926172,-80.302382
25.7926651,-80.3004053
25.7926708,-80.3001349
25.7920825,-80.300123
25.7916807,-80.300117
25.7916646,-80.3001349
25.7916404,-80.3001528
25.7916243,-80.3001617
25.7916002,-80.3001677
25.7915733,-80.3001677
25.7911443,-80.3001528
25.7910418,-80.3001499
25.7907198,-80.3001439
25.7896789,-80.3001274
25.7896494,-80.3001259
25.7896346,-80.3001215
25.7896172,-80.3001125
25.7896011,-80.3001006
25.7895769,-80.3000753
25.7895407,-80.300038
25.7895192,-80.3000186
25.7895004,-80.3000097
25.7894615,-80.3000037
25.789123,-80.300003
25.7890946,-80.3000023
25.7890718,-80.3006683
25.7890476,-80.3006683
25.789006,-80.3006609
25.7889859,-80.3006519
25.788955,-80.3006266
25.7889282,-80.3005804
25.7889134,-80.3005059
25.7888906,-80.3003688
25.7888772,-80.3001587
25.7888611,-80.2996223
25.7889,-80.2986701
25.7889443,-80.2976076
25.7889792,-80.2966927
25.7890127,-80.2959417
25.7890275,-80.2955364
25.7890476,-80.295146
25.7891254,-80.2945961
25.7891496,-80.2944158
25.7891616,-80.2943577
25.7891804,-80.294319
25.7892006,-80.2943011
25.7892234,-80.2942847
25.7892448,-80.2942713
25.7892757,-80.2942668
25.7893362,-80.2942685
25.7894253,-80.2921832
25.789369,-80.2921757
25.7893314,-80.2921623
25.7892925,-80.292134
25.7892616,-80.2920923
25.7892496,-80.2920431
25.7892415,-80.2919761
25.7892388,-80.291912
25.789216,-80.2914471
25.7892093,-80.2912012
25.7892241,-80.2908227
25.7892375,-80.2904934
25.7892616,-80.2903459
25.7893287,-80.2900732
25.7894307,-80.2896381
25.7895112,-80.2893192
25.7895313,-80.2892506
25.7895488,-80.2892342
25.7895635,-80.2892328
25.7895796,-80.2892328
25.7895917,-80.2892462
25.7896856,-80.2894086
25.7897661,-80.2893743
25.7895937,-80.2901656
25.7896092,-80.2901749
25.7901042,-80.2904621
25.7902203,-80.290673
25.7910629,-80.2922912
25.7918088,-80.2937396
25.7936254,-80.2973338
25.7940586,-80.2970733
25.7941487,-80.2970149
25.7941648,-80.2969374
25.7941621,-80.2968961
25.794187,-80.296881
25.7943568,-80.2967627
25.7945036,-80.2966783
25.7945439,-80.2967677
25.7948111,-80.2966067
25.7948605,-80.2965785
25.7946209,-80.2961029
25.7942155,-80.2952877
25.7941699,-80.2952013
25.7941618,-80.2951476
25.7941672,-80.295094
25.794186,-80.2950195
25.7942155,-80.2949539
25.7942477,-80.2949152
25.7942745,-80.2948883
25.7942987,-80.2948824
25.7943577,-80.2948764
25.7950124,-80.2948854
25.7950661,-80.2949003
25.7951063,-80.2949271
25.7951493,-80.2949718
25.7952002,-80.2950672
25.7960428,-80.2967212
25.7972234,-80.2990219
25.7977442,-80.300044
25.7980947,-80.3007318
25.7985098,-80.3015465
25.7987663,-80.3020498
25.799088,-80.3026857
25.7995202,-80.30354
25.7996544,-80.3035787
25.7998503,-80.3039065
25.8002608,-80.3036741
25.8000944,-80.3033492
25.80014,-80.3031734
25.7999629,-80.3028366
25.7999844,-80.3022942
25.8003252,-80.3020856
25.8003064,-80.3027055
25.8009933,-80.3027353
25.8010523,-80.3015581
25.8025924,-80.3016386
25.8025495,-80.3027413
25.8031585,-80.3027711
25.8032015,-80.3016743
25.8035288,-80.3017429
25.8036227,-80.3017816
25.8036576,-80.3018084
25.8036952,-80.3018621
25.8037435,-80.3019992
25.8038159,-80.3023538
25.8039071,-80.3025237
25.8040359,-80.3026548
25.8041593,-80.3027323
25.8042479,-80.3027621
25.8043836,-80.3028015
25.8044127,-80.3028079
25.8044597,-80.3028093
25.8044999,-80.3028034
25.8045348,-80.3027974
25.8045697,-80.3028019
25.8046005,-80.3028093
25.8046193,-80.3028183
25.8046434,-80.3028347
25.8046716,-80.30286
25.8046944,-80.3028898
25.8047078,-80.3029286
25.8047172,-80.3029718
25.8047145,-80.3030046
25.8047011,-80.3030388
25.8046609,-80.3031163
25.8046636,-80.3033726
25.8047226,-80.3034769
25.8047306,-80.3037064
25.8064849,-80.3037706
25.8064861,-80.303729
25.8065489,-80.303733
25.8065497,-80.3036349
25.8066812,-80.3036408
25.806751,-80.3025411
25.8067,-80.3024458
25.8067268,-80.3015517
25.8063002,-80.3015278
25.804736,-80.3014921
25.8047467,-80.3009288
25.8045375,-80.3009109
25.8044932,-80.3022431
25.8044327,-80.3022433
25.8044006,-80.3022461
25.8043564,-80.3022371
25.8043255,-80.3022297
25.804292,-80.3022073
25.8042732,-80.3021805
25.8042584,-80.3021358
25.8042504,-80.3020747
25.8042276,-80.3016471
25.8042155,-80.3014489
25.8042168,-80.3014057
25.8042209,-80.3013818
25.804237,-80.3013535
25.8042584,-80.3013356
25.8042879,-80.3013267
25.8044516,-80.3013267
25.8044623,-80.3008886
25.8042799,-80.3008811
25.8042531,-80.3008692
25.804237,-80.3008335
25.8042289,-80.300756
25.8042477,-80.3004073
25.8042584,-80.3003536
25.8042853,-80.3003238
25.8043255,-80.3003179
25.804495,-80.3003313
25.804507,-80.3003319
25.8045804,-80.3003358
25.8045643,-80.3006457
25.8047816,-80.3006427
25.8048031,-80.2999632
25.8048728,-80.2999602
25.8048809,-80.2998381
25.8053799,-80.299844
25.8053826,-80.2996294
25.8054819,-80.2996235
25.8055087,-80.2996324
25.8055624,-80.2996652
25.8056321,-80.2996831
25.8057073,-80.2996771
25.8057475,-80.2996622
25.805769,-80.2996294
25.8057743,-80.2993404
25.8057287,-80.2993374
25.8057556,-80.2987354
25.8058065,-80.2987383
25.8058495,-80.2979784
25.8049896,-80.297956
25.8049842,-80.2981647
25.8048769,-80.2981647
25.8046622,-80.2981617
25.804673,-80.2979233
25.8052552,-80.2979411
25.8052874,-80.2971126
25.8054671,-80.2971186
25.8054886,-80.2966567
25.8055181,-80.2966567
25.805553,-80.2946688
25.8055235,-80.2946688
25.8055557,-80.2940162
25.8059447,-80.2940102
25.8059608,-80.2935602
25.8060225,-80.2935602
25.8060306,-80.2931608
25.8066611,-80.2931579
25.8066665,-80.2931012
25.8067711,-80.2930983
25.8068194,-80.2929999
25.8068838,-80.2930059
25.806924,-80.2927704
25.8069267,-80.2915694
25.8068811,-80.2915664
25.8068811,-80.2915307
25.8067738,-80.2915307
25.8067765,-80.2913578
25.8068811,-80.2913578
25.8068811,-80.2909644
25.8069294,-80.2908869
25.8069232,-80.2907584
25.8066012,-80.2907544
25.8066002,-80.2908194
25.8065652,-80.2908194
25.8065712,-80.2902774
25.8065392,-80.2902187
25.8065052,-80.2901454
25.8064314,-80.2899424
25.8064,-80.2898539
25.8062082,-80.2896445
25.8063129,-80.2895602
25.8062211,-80.2894505
25.8062855,-80.2893968
25.8062855,-80.289215
25.8060011,-80.2892001
25.8059984,-80.2892716
25.8056603,-80.2892567
25.8056415,-80.2899273
25.8054752,-80.2899213
25.8054806,-80.2897574
25.8052458,-80.2897545
25.8047561,-80.2897515
25.8047239,-80.2897455
25.8047078,-80.2897336
25.8046944,-80.2897127
25.8046917,-80.289671
25.8047113,-80.2890674
25.8047266,-80.2888961
25.804732,-80.2888514
25.80474,-80.2888216
25.8047535,-80.2888008
25.8047883,-80.2887888
25.8050486,-80.2888097
25.8050674,-80.2883656
25.8056281,-80.2884014
25.8058962,-80.2884104
25.8059018,-80.2882435
25.8064941,-80.2882521
25.8065082,-80.2880497
25.8061728,-80.2878262
25.8061728,-80.2877517
25.8059957,-80.2877279
25.8060322,-80.2869384
25.8059902,-80.2869374
25.8059952,-80.2868264
25.8060372,-80.2868274
25.8060655,-80.2861931
25.8064652,-80.2862169
25.8064733,-80.2861215
25.8065725,-80.2860739
25.8065738,-80.2858802
25.8058481,-80.2857162
25.8050861,-80.2855553
25.8050727,-80.285749
25.8049547,-80.285749
25.8048983,-80.2857371
25.8048742,-80.2857281
25.8048608,-80.2856894
25.8048608,-80.2856596
25.8048715,-80.2853049
25.8049037,-80.2845122
25.8049225,-80.2840503
25.8049413,-80.2837195
25.8049627,-80.283493
25.8050164,-80.2830936
25.8050405,-80.2829297
25.8050754,-80.2828492
25.8051049,-80.2828105
25.8051532,-80.2827777
25.8052149,-80.2827747
25.8053062,-80.2827777
25.8052015,-80.285296
25.8056308,-80.2853735
25.8056925,-80.2850934
25.8059098,-80.2851142
25.8059018,-80.2853646
25.806425,-80.2853854
25.8065485,-80.282506
25.8070471,-80.2825261
25.8070906,-80.2812306
25.806971,-80.2812212
25.8068672,-80.2812159
25.8068696,-80.2811086
25.8069717,-80.2811099
25.8069843,-80.280658
25.8065907,-80.2806499
25.8066357,-80.279043
25.8054592,-80.2789923
25.8054215,-80.2798392
25.8053169,-80.2821936
25.8052176,-80.2821966
25.8051774,-80.2821936
25.8051371,-80.2821668
25.8051049,-80.2821072
25.8050835,-80.2820297
25.8050459,-80.2814217
25.8050459,-80.2811475
25.8051049,-80.2796485
25.805164,-80.2784147
25.8051774,-80.2782776
25.8051935,-80.2782299
25.8052096,-80.2782001
25.8052444,-80.2781762
25.8053223,-80.2781673
25.8055047,-80.2781643
