Lat,Lon
29.6333687,-95.2894876
29.6328371,-95.290083
29.6329024,-95.2901796
29.6331449,-95.2904693
29.6334386,-95.2908153
29.6329677,-95.2914349
29.6327975,-95.2916414
29.6326926,-95.2917648
29.6319465,-95.2926419
29.6318067,-95.2928055
29.6317507,-95.2929128
29.63176,-95.2930093
29.6318067,-95.2931059
29.6320584,-95.2933848
29.6321424,-95.2934492
29.6322543,-95.2934707
29.6323289,-95.293417
29.6335272,-95.2921054
29.6340168,-95.2915609
29.6353131,-95.2931595
29.6376164,-95.2899493
29.6384475,-95.2890112
29.6384904,-95.288959
29.6385487,-95.2889107
29.6385907,-95.2888866
29.6386583,-95.2888517
29.638697,-95.288855
29.638922,-95.288863
29.639139,-95.288855
29.6392134,-95.2888506
29.639357,-95.288842
29.6395907,-95.288823
29.639847,-95.288787
29.6403835,-95.2887203
29.640709,-95.28868
29.641029,-95.288638
29.6414412,-95.2885918
29.641725,-95.28856
29.641837,-95.288551
29.641932,-95.288542
29.642223,-95.288531
29.642371,-95.288524
29.642579,-95.288524
29.642729,-95.288523
29.644094,-95.288548
29.644096,-95.288379
29.644111,-95.287699
29.644138,-95.28686
29.644363,-95.2868623
29.646133,-95.28688
29.648126,-95.286903
29.649864,-95.286951
29.650046,-95.286956
29.650086,-95.286969
29.650125,-95.287035
29.650156,-95.28716
29.650162,-95.287806
29.651342,-95.287826
29.651472,-95.287852
29.651526,-95.287882
29.651546,-95.287931
29.651554,-95.287987
29.651537,-95.288549
29.651535,-95.288688
29.6549562,-95.2887512
29.6551788,-95.2887553
29.655775,-95.288768
29.655915,-95.288772
29.6562996,-95.2887753
29.6565537,-95.2887789
29.6567941,-95.2887804
29.6568791,-95.2887875
29.657272,-95.288789
29.6575298,-95.2887901
29.6575393,-95.288687
29.657545,-95.288457
29.65758,-95.287041
29.6575883,-95.2866213
29.657601,-95.28598
29.657596,-95.285868
29.657584,-95.285811
29.657562,-95.285763
29.657524,-95.285711
29.657479,-95.285668
29.657427,-95.285632
29.657307,-95.285571
29.657369,-95.285368
29.657415,-95.28519
29.657443,-95.285089
29.657473,-95.284962
29.657505,-95.284827
29.657529,-95.284717
29.657569,-95.284532
29.657579,-95.284447
29.6576168,-95.2842148
29.6576416,-95.2839274
29.657657,-95.2836369
29.6576663,-95.2833031
29.6576676,-95.2830921
29.6576703,-95.2826322
29.657674,-95.282021
29.6576757,-95.2818707
29.657678,-95.281662
29.657684,-95.28125
29.657711,-95.2802
29.6577209,-95.2799188
29.6577306,-95.2793985
29.6577351,-95.2791563
29.657749,-95.278617
29.657754,-95.278453
29.6577731,-95.2776086
29.6577752,-95.2775217
29.6577796,-95.2773287
29.6577795,-95.2771855
29.657786,-95.277049
29.6577914,-95.2767847
29.657797,-95.276614
29.657802,-95.276366
29.657806,-95.276161
29.65781,-95.2758
29.6578161,-95.2752643
29.6578295,-95.2746529
29.6578523,-95.2736063
29.65786,-95.27315
29.6578721,-95.2726679
29.6578853,-95.2723269
29.6579139,-95.2712472
29.6579234,-95.271044
29.6579305,-95.2707416
29.6579361,-95.2705042
29.6579425,-95.2702436
29.6579459,-95.269954
29.6579552,-95.2696246
29.6579617,-95.2692278
29.657968,-95.2691008
29.6579648,-95.2689674
29.6579617,-95.2688627
29.6579521,-95.2687071
29.6579363,-95.2685642
29.6579102,-95.2684061
29.6578707,-95.2681676
29.6578409,-95.2679966
29.6577838,-95.2677703
29.6577521,-95.2676592
29.657937,-95.267601
29.6580273,-95.267581
29.6580989,-95.2675649
29.6581647,-95.2675509
29.6582247,-95.2675411
29.6583024,-95.2675312
29.6584081,-95.2675192
29.6585016,-95.2675171
29.6585211,-95.2675171
29.6585264,-95.2674178
29.6585351,-95.2672549
29.6585537,-95.2664285
29.6590618,-95.2664124
29.659059,-95.265945
29.6591178,-95.2632311
29.659103,-95.263231
29.658814,-95.263224
29.6583344,-95.263234
29.658237,-95.263236
29.6580212,-95.2632578
29.65795,-95.263265
29.657777,-95.263293
29.657642,-95.263325
29.657562,-95.263342
29.657386,-95.263382
29.657199,-95.263441
29.65669,-95.263625
29.656384,-95.2637529
29.6561525,-95.2638496
29.656027,-95.263902
29.655723,-95.264038
29.6555775,-95.2641
29.654744,-95.264444
29.654576,-95.264514
29.653945,-95.264775
29.653813,-95.264822
29.653684,-95.264867
29.653592,-95.264895
29.653512,-95.264922
29.653426,-95.264947
29.653259,-95.264989
29.653152,-95.265011
29.653069,-95.26503
29.652984,-95.265044
29.652908,-95.265056
29.652814,-95.26507
29.652741,-95.26508
29.652678,-95.265084
29.652593,-95.265093
29.652498,-95.265102
29.65241,-95.265109
29.652276,-95.26511
29.651949,-95.265099
29.6519398,-95.2665045
29.65193,-95.266782
29.651926,-95.267189
29.650015,-95.267157
29.649584,-95.267144
29.649076,-95.2671315
29.648404,-95.267115
29.648217,-95.2671122
29.6470057,-95.2670941
29.6467013,-95.2670896
29.6464275,-95.2670843
29.645523,-95.267067
29.644656,-95.267047
29.643819,-95.267033
29.6434847,-95.2670226
29.643176,-95.267013
29.6430534,-95.2670098
29.6422156,-95.2669878
29.639862,-95.266926
29.638915,-95.266901
29.6379267,-95.2668937
29.637163,-95.266888
29.6366151,-95.2663191
29.636173,-95.26586
29.6360892,-95.2657648
29.635959,-95.265617
29.6359678,-95.2648838
29.6359632,-95.2647376
29.634971,-95.264717
29.634221,-95.264703
29.633446,-95.264687
29.6334338,-95.2646868
29.6333895,-95.2647092
29.6333172,-95.2647709
29.6332636,-95.2648245
29.6332216,-95.2649023
29.6332053,-95.2649559
29.6331773,-95.2657257
29.6331796,-95.2663641
29.6331843,-95.2664526
29.6332216,-95.2665948
29.633161,-95.2666001
29.6331784,-95.2666686
29.6332308,-95.2668742
29.633277,-95.2669856
29.6333428,-95.2671446
29.6334035,-95.2673109
29.6334408,-95.2674075
29.633492,-95.2674933
29.6335293,-95.2675523
29.6346391,-95.2688773
29.6346321,-95.2697544
29.6352825,-95.2697839
29.6352755,-95.2704115
29.6352849,-95.270543
29.6353105,-95.2707763
29.6353781,-95.2712967
29.6353921,-95.2713771
29.6353944,-95.2714549
29.6353968,-95.2715944
29.6353898,-95.271868
29.6353711,-95.2721469
29.6353548,-95.272281
29.6353315,-95.2724259
29.6352755,-95.2726592
29.6352499,-95.2728094
29.6352243,-95.2729462
29.6352173,-95.2730938
29.6352103,-95.2733325
29.6351823,-95.2752637
29.635152,-95.2759074
29.6351309,-95.2773411
29.6345131,-95.2773273
29.6344875,-95.2780022
29.6344363,-95.2811538
29.6343896,-95.2844475
29.6343619,-95.2856885
29.634288,-95.286669
29.634275,-95.286851
29.6342658,-95.2871479
29.6342662,-95.2871904
