Lat,Lon
42.1949316,-83.351879
42.19452,-83.3521839
42.1948234,-83.3528798
42.1949098,-83.3528151
42.1952725,-83.352543
42.1954659,-83.352398
42.1956579,-83.3524654
42.1958,-83.352514
42.195929,-83.352836
42.1963397,-83.353832
42.1967508,-83.3548429
42.198324,-83.3536891
42.1983479,-83.3527316
42.1983797,-83.352627
42.1984208,-83.3525744
42.198508,-83.3525052
42.1986777,-83.3523909
42.1987989,-83.3522983
42.1988406,-83.3522983
42.1988645,-83.3523278
42.1988665,-83.3524432
42.1988644,-83.3525936
42.1988603,-83.3528562
42.1988401,-83.3541224
42.1988218,-83.3552682
42.1988154,-83.3556726
42.1988036,-83.3564181
42.1987966,-83.3568528
42.1987796,-83.3579232
42.1987541,-83.359535
42.198731,-83.36062
42.198727,-83.360922
42.1987234,-83.3610636
42.1987262,-83.3612973
42.198696,-83.3632067
42.1993206,-83.3632305
42.1993266,-83.3622252
42.1995645,-83.3618921
42.2000527,-83.3618921
42.2001759,-83.3618921
42.2002843,-83.3618921
42.2003396,-83.3619137
42.200425,-83.361973
42.2004814,-83.3620608
42.2005082,-83.3621665
42.2005488,-83.3623686
42.2005797,-83.3625254
42.2006665,-83.3629958
42.2007683,-83.3636047
42.2009153,-83.3646507
42.2009358,-83.3648367
42.200969,-83.3652402
42.200987,-83.3657074
42.2009876,-83.365871
42.2009717,-83.3659461
42.2009336,-83.3660088
42.2008993,-83.3660636
42.2008167,-83.3661311
42.2004276,-83.3664994
42.2003294,-83.3665872
42.2000249,-83.3668108
42.1995989,-83.3671235
42.1991242,-83.367473
42.1975767,-83.3686079
42.1967404,-83.3692273
42.1965623,-83.3693617
42.1963868,-83.3695138
42.1962533,-83.3696695
42.1960717,-83.3699404
42.1959213,-83.3702232
42.1958188,-83.3704889
42.1957589,-83.3706926
42.1957321,-83.370817
42.1957021,-83.3709833
42.195676,-83.371219
42.1956687,-83.3714274
42.1956719,-83.3716722
42.195687,-83.3719062
42.1957316,-83.3721793
42.1958157,-83.3724793
42.1958688,-83.3726343
42.1959859,-83.372925
42.1962974,-83.3736914
42.1965246,-83.3742484
42.1975121,-83.376659
42.1979822,-83.3778124
42.1980763,-83.3780443
42.1981526,-83.3782063
42.1982464,-83.3783588
42.1983471,-83.3784966
42.1985043,-83.3786687
42.1992861,-83.379312
42.1997224,-83.379671
42.1998303,-83.3797657
42.200048,-83.3799852
42.2002937,-83.3802486
42.2004748,-83.3804218
42.2005836,-83.380554
42.2006528,-83.380662
42.2007524,-83.3808686
42.2008779,-83.381094
42.2011,-83.3816359
42.2014821,-83.3825651
42.2018293,-83.3834154
42.2017377,-83.3838646
42.2010774,-83.3843577
42.2013724,-83.3850811
42.2043852,-83.3828336
42.2051003,-83.3823094
42.208268,-83.3799875
42.2087786,-83.379612
42.209551,-83.3790326
42.2118874,-83.3773231
42.2161365,-83.3741906
42.2194978,-83.3717125
42.2204608,-83.3709994
42.2233199,-83.3689015
42.2246959,-83.3678891
42.2251447,-83.3675594
42.2259617,-83.3669591
42.2265742,-83.3665091
42.2273371,-83.3659312
42.2270659,-83.3652364
42.2264088,-83.3657067
42.2263172,-83.3656768
42.226191,-83.3656356
42.226087,-83.3655914
42.2260288,-83.3654772
42.225121,-83.3632435
42.224022,-83.3640429
42.2235572,-83.364369
42.2235226,-83.3653922
42.2234928,-83.3654754
42.2233915,-83.3655666
42.2225484,-83.3661848
42.2215652,-83.366909
42.2211517,-83.3671836
42.2207442,-83.3674042
42.2206753,-83.3674374
42.2205951,-83.3674445
42.2205355,-83.3673882
42.2204978,-83.3673157
42.2203945,-83.3671253
42.2202792,-83.3668928
42.2201983,-83.366743
42.220079,-83.3664974
42.2198065,-83.3658298
42.2196928,-83.3655491
42.2196576,-83.3654621
42.2193724,-83.3647583
42.2189624,-83.3637642
42.2188732,-83.3635479
42.2187404,-83.3631226
42.2184922,-83.3623132
42.2184965,-83.362249
42.218546,-83.3621559
42.2184651,-83.362037
42.2184318,-83.3619275
42.2184746,-83.3618847
42.218427,-83.3617703
42.2184727,-83.3617314
42.218427,-83.3616134
42.2184697,-83.3615745
42.218427,-83.3614516
42.2189271,-83.3610525
42.219139,-83.360881
42.2191796,-83.3608579
42.2192197,-83.3608467
42.2192474,-83.3608452
42.2193016,-83.3608567
42.2193479,-83.3608807
42.2193673,-83.3609065
42.2193883,-83.3609424
42.21958,-83.3614344
42.2196244,-83.3615481
42.2196489,-83.3616313
42.2196774,-83.3617459
42.219698,-83.3619051
42.2197024,-83.3620655
42.220113,-83.3626772
42.2205474,-83.3623461
42.2210685,-83.3619621
42.2211508,-83.3618827
42.2212452,-83.3617757
42.2213114,-83.3616849
42.2213598,-83.3616051
42.2215726,-83.3613105
42.2216907,-83.3611588
42.2221183,-83.3606354
42.2220885,-83.3605938
42.2222625,-83.3604054
42.2218686,-83.3598315
42.2217202,-83.3596289
42.2214378,-83.3598258
42.2213736,-83.3598699
42.2213188,-83.3598913
42.221247,-83.3598961
42.2212023,-83.3598872
42.2211491,-83.3598621
42.2211237,-83.3598303
42.2211013,-83.3597962
42.2210669,-83.3597224
42.2210507,-83.3596607
42.2210431,-83.3596028
42.2210463,-83.3595208
42.221054,-83.3594814
42.2215463,-83.3591287
42.2217166,-83.3590067
42.221927,-83.358856
42.2221726,-83.3586801
42.2223627,-83.3585439
42.222534,-83.3589389
42.2228052,-83.3587105
42.2228671,-83.358839
42.2234429,-83.3584059
42.2236602,-83.3582602
42.2237381,-83.358208
42.2242045,-83.3580367
42.2252038,-83.3594739
42.2253847,-83.359274
42.2252134,-83.3590266
42.2259498,-83.358077
42.2257024,-83.3577128
42.2257916,-83.3576593
42.2259047,-83.3577961
42.2262888,-83.3575482
42.2264316,-83.3574561
42.2263745,-83.3572848
42.2268409,-83.356828
42.2264887,-83.3563235
42.2266167,-83.3561463
42.2267564,-83.3559924
42.226903,-83.3558684
42.2270441,-83.3557716
42.2273205,-83.3555595
42.2277402,-83.355251
42.2281242,-83.3549971
42.2284313,-83.3548115
42.2285684,-83.354734
42.2286361,-83.354721
42.2287782,-83.3547107
42.2288962,-83.3547183
42.2289574,-83.3547359
42.2290457,-83.3547438
42.2291761,-83.354734
42.2292851,-83.3547058
42.2293984,-83.3546554
42.2295,-83.3545847
42.2296138,-83.3545007
42.2297968,-83.3543655
42.2307544,-83.3536582
42.2308638,-83.3535773
42.2315491,-83.3530711
42.2316958,-83.3529719
42.2317936,-83.3528896
42.2318793,-83.3527965
42.2319549,-83.3526872
42.2320034,-83.3525986
42.2320521,-83.3524833
42.2320924,-83.3523033
42.232108,-83.3521677
42.2321003,-83.3520346
42.2320924,-83.3518975
42.2320277,-83.3516972
42.2318941,-83.3513349
42.2317771,-83.3510416
42.2316141,-83.3506937
42.2317236,-83.3502178
42.2324517,-83.3496753
42.2320662,-83.3487759
42.2316164,-83.34912
42.2313571,-83.3493136
42.2311839,-83.3492463
42.2310145,-83.3491804
42.2307289,-83.3484713
42.2307216,-83.3484169
42.2307233,-83.3483621
42.2307341,-83.3483082
42.2307536,-83.3482569
42.2307813,-83.3482096
42.2308883,-83.3481057
42.2311008,-83.3479071
42.2315739,-83.347511
42.2322713,-83.346994
42.2333153,-83.3462324
42.2338175,-83.3458938
42.2339897,-83.345774
42.2341026,-83.3457016
42.234037,-83.3455703
42.2341039,-83.3455069
42.2341744,-83.3454221
42.2342313,-83.3453261
42.2342811,-83.3452012
42.2343022,-83.3451144
42.2343128,-83.3450008
42.2343009,-83.3448435
42.2343004,-83.3446525
42.2345491,-83.3444689
42.2347644,-83.3443099
42.2347277,-83.3442233
42.2343075,-83.343232
42.2342816,-83.3431509
42.2333203,-83.3438647
42.2332584,-83.3437172
42.2322145,-83.3444766
42.2319663,-83.3446571
42.2320941,-83.3449781
42.2316832,-83.345271
42.2316832,-83.3455066
42.2314,-83.3457374
42.2311718,-83.3458954
42.2309695,-83.346039
42.2308085,-83.3461614
42.2306719,-83.3462513
42.2305577,-83.3462394
42.2303578,-83.3463822
42.2300961,-83.3462489
42.2300016,-83.3461791
42.2298534,-83.3460705
42.2297677,-83.34603
42.2297274,-83.3461418
42.2297223,-83.346156
42.2296628,-83.3464475
42.2290816,-83.3462294
42.2290597,-83.3462457
42.2285128,-83.3466514
42.2283229,-83.3467923
42.2277465,-83.3472199
