Lat,Lon
41.9685865,-87.8807998
41.9681737,-87.8812926
41.9671851,-87.8824521
41.9662501,-87.8835605
41.96011,-87.890834
41.9572977,-87.8941831
41.9563549,-87.8953058
41.9551604,-87.8966988
41.9531027,-87.8991449
41.9531741,-87.8992413
41.9523032,-87.9002835
41.9520686,-87.9004289
41.9514073,-87.9012186
41.9517642,-87.901779
41.9524221,-87.9009981
41.9525796,-87.9006997
41.9534171,-87.8997003
41.9538061,-87.9002987
41.9539565,-87.9005314
41.9540625,-87.900658
41.9541448,-87.9007307
41.954258,-87.9008095
41.954407,-87.9008806
41.9546397,-87.9009567
41.9549305,-87.9008304
41.9550741,-87.9007339
41.9553613,-87.9004227
41.955457,-87.9002832
41.9555209,-87.9002189
41.9556086,-87.9001009
41.9557682,-87.8999077
41.9560953,-87.8995644
41.9562948,-87.8992855
41.9565262,-87.899028
41.9566698,-87.8988778
41.9568338,-87.8986929
41.9568442,-87.8985762
41.9569428,-87.8984597
41.9577255,-87.8976307
41.9579607,-87.897392
41.9580028,-87.8973827
41.9580886,-87.8973828
41.9581709,-87.8974074
41.9582426,-87.8974546
41.9582978,-87.8975204
41.958331,-87.897629
41.9583511,-87.8977451
41.9583837,-87.8980431
41.9584159,-87.8985015
41.958426,-87.8987946
41.9584201,-87.8992386
41.9584027,-87.8995239
41.9583652,-87.8999023
41.9583225,-87.8999813
41.958293,-87.9000153
41.9582208,-87.9000686
41.9581796,-87.9000869
41.9581363,-87.900099
41.9579691,-87.9001207
41.9575443,-87.900176
41.9575569,-87.8988148
41.9573953,-87.8988121
41.9573953,-87.8987602
41.9571041,-87.8987531
41.9571001,-87.8988316
41.9569405,-87.8988228
41.9569306,-87.90018
41.9569326,-87.9028568
41.9569345,-87.9030835
41.9569306,-87.9047371
41.9569314,-87.9050646
41.9569286,-87.9052602
41.9569283,-87.9053766
41.9569246,-87.9067031
41.9569326,-87.9088033
41.9569279,-87.909991
41.9569246,-87.9110966
41.9569342,-87.9127628
41.9569284,-87.9137682
41.956921,-87.9144615
41.9569211,-87.9146434
41.9569215,-87.9150902
41.9569193,-87.9153639
41.9569188,-87.9154208
41.9569175,-87.915627
41.956917,-87.9157072
41.9569159,-87.9159062
41.9569151,-87.9160427
41.9569156,-87.9162418
41.9569177,-87.9162995
41.9569071,-87.9184608
41.9568996,-87.9200009
41.9568975,-87.9201809
41.956896,-87.9203126
41.9569156,-87.922121
41.9569019,-87.9236857
41.9569019,-87.9250375
41.9569082,-87.9263562
41.9569019,-87.9293363
41.9575086,-87.9293244
41.9575205,-87.9279443
41.9580083,-87.9279443
41.9589394,-87.9280451
41.9590455,-87.9281903
41.9592047,-87.9284914
41.9592427,-87.9285619
41.9591936,-87.9286029
41.9590987,-87.9286891
41.9591825,-87.9287211
41.9592091,-87.928729
41.9591938,-87.9288533
41.9593084,-87.9288358
41.9593582,-87.9288022
41.9595663,-87.9292452
41.9598909,-87.9299967
41.9600783,-87.9304322
41.9602898,-87.9307945
41.9606164,-87.9311516
41.9607025,-87.9312331
41.9608295,-87.9313266
41.9610159,-87.9314328
41.9611764,-87.9315001
41.9613888,-87.9315617
41.9615276,-87.9315868
41.9616652,-87.9315987
41.9619066,-87.9316088
41.962433,-87.9316309
41.9625488,-87.9316362
41.9632027,-87.9316517
41.9637129,-87.9316595
41.9643871,-87.9316685
41.964679,-87.9316673
41.9647293,-87.9316677
41.9647623,-87.9316732
41.9647937,-87.931674
41.9649832,-87.9316772
41.9653299,-87.9316851
41.9653196,-87.9325795
41.9653148,-87.9329982
41.965714,-87.9329998
41.9660904,-87.9330013
41.9660915,-87.9327288
41.9660926,-87.9324512
41.9660955,-87.9320958
41.9660957,-87.931669
41.9664146,-87.9316666
41.9669651,-87.931672
41.9678151,-87.9316793
41.9681497,-87.9316773
41.9686997,-87.9316797
41.9686921,-87.9324123
41.9686941,-87.933017
41.9689793,-87.9330077
41.9692976,-87.9330033
41.9693063,-87.9325142
41.9693139,-87.9316869
41.9696533,-87.9316827
41.9700454,-87.9316919
41.9708671,-87.9316976
41.9720084,-87.9317054
41.9723037,-87.9318502
41.972567,-87.932054
41.9727425,-87.9321613
41.9729897,-87.9321828
41.9732647,-87.9321358
41.9734922,-87.9320969
41.9739939,-87.9320952
41.9747038,-87.9320929
41.9754536,-87.9320904
41.9760997,-87.9320883
41.9767386,-87.9320862
41.9774397,-87.9320837
41.9782133,-87.9320809
41.9788434,-87.9320786
41.9795533,-87.932076
41.9796816,-87.9320755
41.9799847,-87.9320647
41.9801522,-87.9320326
41.9803875,-87.9318978
41.9805829,-87.9317858
41.9808939,-87.9317536
41.9812919,-87.9317498
41.981938,-87.9317436
41.9820105,-87.9317429
41.9823473,-87.9317363
41.9827115,-87.9317507
41.9833322,-87.9317524
41.9835519,-87.9317567
41.9835638,-87.9330839
41.9841838,-87.9330705
41.9841818,-87.9317674
41.9844121,-87.9317703
41.984404,-87.931731
41.984415,-87.931755
41.9844191,-87.9317704
41.9845122,-87.9317716
41.9845261,-87.9317718
41.9856867,-87.9317864
41.9878743,-87.9317547
41.9878742,-87.9330625
41.9886955,-87.9330946
41.9887224,-87.9317561
41.989098,-87.9317524
41.9896887,-87.9317369
41.9901249,-87.9317536
41.9906113,-87.9317519
41.9907781,-87.9317394
41.9912836,-87.9317001
41.9913483,-87.9316714
41.9913787,-87.931661
41.9914846,-87.9316618
41.9915889,-87.9316626
41.9920588,-87.931666
41.9929121,-87.9316713
