Lat,Lon
44.862229,-93.2252751
44.862225,-93.22564
44.862217,-93.22644
44.86222,-93.227464
44.862222,-93.227975
44.862219,-93.228862
44.862219,-93.2298033
44.862219,-93.23021
44.862348,-93.231098
44.862386,-93.231688
44.8624232,-93.232541
44.862427,-93.232627
44.862458,-93.233365
44.862492,-93.234105
44.862523,-93.234492
44.862542,-93.234801
44.862583,-93.235479
44.862653,-93.236505
44.862653,-93.236575
44.862647,-93.236663
44.862638,-93.236754
44.862626,-93.236837
44.86261,-93.236909
44.862588,-93.236981
44.862563,-93.23706
44.862649,-93.237541
44.86268,-93.237744
44.862718,-93.237968
44.862742,-93.238187
44.862753,-93.238358
44.86276,-93.238471
44.862766,-93.238595
44.862768,-93.23894
44.862754,-93.239322
44.862731,-93.239611
44.862702,-93.239873
44.862671,-93.240084
44.862613,-93.240494
44.862519,-93.241203
44.862485,-93.24152
44.862464,-93.241775
44.862455,-93.24201
44.862448,-93.242543
44.862448,-93.243308
44.86245,-93.24353
44.862453,-93.243645
44.862454,-93.243658
44.862459,-93.243773
44.86246,-93.243787
44.862469,-93.243888
44.862483,-93.243991
44.862501,-93.244107
44.86253,-93.24426
44.862549,-93.244337
44.862575,-93.244438
44.862584,-93.24448
44.862601,-93.244524
44.862627,-93.244602
44.862661,-93.244694
44.862698,-93.244788
44.862735,-93.244869
44.862784,-93.244968
44.862801,-93.244998
44.862827,-93.245047
44.862891,-93.245157
44.862946,-93.24524
44.862999,-93.245315
44.863216,-93.245604
44.8633256,-93.2457455
44.8633838,-93.2458144
44.8634185,-93.245852
44.8634564,-93.2458905
44.863496,-93.245928
44.8635385,-93.2459656
44.8635676,-93.2459898
44.8635864,-93.2460048
44.8636244,-93.2460338
44.8636489,-93.2460516
44.8636791,-93.2460726
44.8637122,-93.2460943
44.8637376,-93.2461102
44.8637502,-93.2461179
44.8637895,-93.2461408
44.8638138,-93.2461542
44.8638427,-93.2461694
44.863872,-93.2461841
44.863899,-93.246197
44.8639355,-93.2462135
44.8639613,-93.2462243
44.8641137,-93.2462883
44.864218,-93.2463322
44.8643318,-93.2463803
44.8644102,-93.2464134
44.8644764,-93.246442
44.8645986,-93.2464949
44.8646655,-93.2465426
44.8647596,-93.2465853
44.8648579,-93.2466312
44.8649163,-93.2466573
44.8649752,-93.2466832
44.8650646,-93.2467237
44.865498,-93.2469176
44.8656433,-93.2469789
44.8658814,-93.2470757
44.8660677,-93.2471511
44.866124,-93.2471728
44.8661405,-93.2471785
44.8661671,-93.2471876
44.866189,-93.2471948
44.8662259,-93.2472062
44.8662518,-93.2472138
44.86628,-93.2472215
44.8663305,-93.2472343
44.8663647,-93.2472422
44.8664097,-93.2472516
44.8664405,-93.2472574
44.8664687,-93.2472622
44.8665063,-93.247268
44.8665285,-93.2472711
44.8665531,-93.2472743
44.866581,-93.2472774
44.8666251,-93.2472816
44.8666529,-93.2472838
44.8667235,-93.2472879
44.8670783,-93.2473082
44.8671796,-93.2473369
44.8673679,-93.2473354
44.867558,-93.2473358
44.867804,-93.247336
44.86834,-93.247329
44.86903,-93.247333
44.8693567,-93.24733
44.8694821,-93.2473289
44.8694992,-93.2473287
44.8696885,-93.2473307
44.8699324,-93.2473264
44.870819,-93.247329
44.871587,-93.247325
44.87218,-93.247312
44.872528,-93.247295
44.873235,-93.247245
44.87395,-93.247173
44.874407,-93.247114
44.874923,-93.247035
44.8759484,-93.2469114
44.87601,-93.246904
44.8763014,-93.2468782
44.876371,-93.246872
44.876906,-93.246846
44.877327,-93.246822
44.8773753,-93.2468197
44.8774018,-93.2468183
44.877702,-93.246803
44.877923,-93.246799
44.8779681,-93.2467969
44.878099,-93.246791
44.878169,-93.24679
44.878232,-93.24679
44.878378,-93.246754
44.87901,-93.246689
44.879282,-93.246652
44.879619,-93.246619
44.8798592,-93.2465972
44.880335,-93.246554
44.880389,-93.246546
44.881355,-93.2464439
44.881477,-93.246431
44.8815412,-93.2464252
44.881944,-93.246389
44.88217,-93.246357
44.882205,-93.246352
44.882397,-93.246324
44.882567,-93.246296
44.883359,-93.246164
44.883494,-93.246145
44.883589,-93.246139
44.883678,-93.246137
44.88372,-93.246143
44.8837378,-93.2461464
44.883778,-93.246154
44.883831,-93.24617
44.884016,-93.246232
44.884129,-93.246264
44.8842107,-93.2462851
44.8843959,-93.2462636
44.8844906,-93.2462526
44.884726,-93.2463161
44.8849509,-93.2463637
44.8851095,-93.2463849
44.8852418,-93.2463981
44.8853035,-93.246404
44.8853529,-93.2464087
44.8855064,-93.2464166
44.885599,-93.2464245
44.8857736,-93.2464431
44.8858635,-93.2464563
44.886174,-93.246541
44.887122,-93.246537
44.888202,-93.246522
44.888747,-93.246519
44.8887329,-93.2452975
44.8887343,-93.245233
44.888762,-93.244371
44.889714,-93.244618
44.889994,-93.244656
44.890201,-93.244618
44.890346,-93.244465
44.890445,-93.244261
44.890526,-93.243905
44.890787,-93.242008
44.890787,-93.241728
44.89076,-93.241549
44.890688,-93.241333
44.890562,-93.241155
44.890264,-93.241027
44.889931,-93.240976
44.889642,-93.240849
44.889426,-93.240709
44.889254,-93.240531
44.889074,-93.240225
44.888938,-93.239954
44.888868,-93.239718
44.889098,-93.239561
44.889217,-93.239452
44.889341,-93.239302
44.889578,-93.23884
44.889907,-93.238116
44.890132,-93.237652
44.890262,-93.237283
44.890345,-93.237016
44.890442,-93.236601
44.890473,-93.236334
44.890502,-93.235978
44.8905887,-93.2348894
44.890667,-93.233322
44.8906825,-93.2330076
44.890684,-93.232978
44.890738,-93.232445
44.8924538,-93.2324223
44.892775,-93.232433
44.8934647,-93.2324314
44.893627,-93.232431
44.893871,-93.232424
44.8940499,-93.2324223
44.8945459,-93.2324176
44.894826,-93.232415
44.8949582,-93.2324137
44.895133,-93.232412
44.895497,-93.2324
44.895498,-93.23183
44.895507,-93.23178
44.895551,-93.231764
44.8956356,-93.2317638
44.896087,-93.2317625
44.896261,-93.231762
44.8964686,-93.2317373
44.896854,-93.2316914
44.897076,-93.231665
44.89708,-93.231444
44.897108,-93.230856
44.897152,-93.230165
44.897192,-93.229621
44.89721,-93.22894
44.89722,-93.228391
44.897224,-93.227844
44.897232,-93.22766
44.8972684,-93.2276047
44.897255,-93.226445
44.897253,-93.22609
44.897254,-93.225855
44.89725,-93.225462
44.897255,-93.225136
44.8972569,-93.225001
44.897262,-93.224637
44.897278,-93.224248
44.897295,-93.223986
44.897318,-93.223749
44.897355,-93.223477
44.897383,-93.223311
44.897399,-93.223221
44.897411,-93.223154
44.897441,-93.2229839
44.8973569,-93.2229838
44.8971608,-93.2229859
44.8970288,-93.2229883
44.8964274,-93.2229992
