Lat,Lon
29.6443207,-95.2692473
29.644428,-95.2692473
29.6451693,-95.2692688
29.6452811,-95.2692473
29.6453697,-95.2691883
29.6454257,-95.2691025
29.6454537,-95.2690274
29.645477,-95.2687967
29.645477,-95.2687055
29.6455049,-95.268668
29.6458313,-95.2686787
29.6458453,-95.2674985
29.6456728,-95.2674931
29.6456728,-95.267579
29.6452905,-95.2675683
29.6452672,-95.2689147
29.6452625,-95.2689898
29.6451926,-95.2690274
29.6442275,-95.2689952
29.6442228,-95.2687699
29.6442694,-95.268727
29.6444419,-95.2687377
29.6444559,-95.2681208
29.6442741,-95.2681315
29.6431085,-95.2680993
29.6430899,-95.2684963
29.6428754,-95.2684856
29.6428754,-95.2680886
29.642605,-95.2680671
29.6426003,-95.2687216
29.6429547,-95.2691722
29.6437799,-95.2692205
29.6437799,-95.2687645
29.6438731,-95.2687538
29.643985,-95.2687592
29.6440083,-95.268845
29.643962,-95.270873
29.6436517,-95.2712429
29.6435817,-95.2712509
29.6435305,-95.2712295
29.643413,-95.271072
29.6429593,-95.2704811
29.6418474,-95.2689898
29.641507,-95.2685446
29.6414231,-95.2684963
29.641349,-95.268474
29.6394532,-95.2685526
29.6394042,-95.2685017
29.6393786,-95.2684453
29.6393716,-95.2683944
29.6385999,-95.2674824
29.6379075,-95.2674583
29.6374669,-95.2674583
29.6372734,-95.2674851
29.6371242,-95.2675602
29.6370286,-95.2676353
29.6366743,-95.2680148
29.6366463,-95.267984
29.636533,-95.268112
29.6362873,-95.2677989
29.6360029,-95.2681181
29.63625,-95.2684319
29.636148,-95.2685432
29.6361701,-95.2685781
29.6358741,-95.2689067
29.635803,-95.2689804
29.6357575,-95.2690622
29.635726,-95.2691561
29.635712,-95.2692594
29.6357085,-95.2697516
29.6357039,-95.2701338
29.6362004,-95.2707212
29.6365886,-95.2707239
29.6366912,-95.27074
29.6367891,-95.2707789
29.636873,-95.2708392
29.6370059,-95.2709814
29.6374372,-95.2714856
29.63828,-95.2724888
29.6395505,-95.2740029
29.6400307,-95.2745688
29.6405786,-95.2752179
29.6406392,-95.2752917
29.6407301,-95.2754486
29.6407686,-95.2755143
29.6407779,-95.275576
29.6407604,-95.2756404
29.6406578,-95.2757584
29.6403734,-95.2760776
29.6401485,-95.2761379
29.6399457,-95.2761339
29.6399177,-95.2761875
29.6398909,-95.2762076
29.6398384,-95.2762144
29.6397568,-95.2761929
29.6397102,-95.2761513
29.6396822,-95.2761191
29.6396671,-95.2760709
29.6396682,-95.2759783
29.6396846,-95.2750637
29.6392673,-95.2750543
29.6392568,-95.2758764
29.6393092,-95.2758925
29.6393442,-95.275918
29.6393862,-95.2759716
29.6393943,-95.2760279
29.6393815,-95.2760923
29.639357,-95.2761419
29.6393116,-95.2761741
29.6392708,-95.2761942
29.6392416,-95.2762036
29.6390178,-95.2762009
29.63897,-95.2761875
29.6389316,-95.276154
29.6389036,-95.2760856
29.6388943,-95.2760051
29.6389082,-95.2752541
29.6385562,-95.2752353
29.6385492,-95.275989
29.6385481,-95.2760548
29.6385294,-95.2761178
29.6384991,-95.2761513
29.6384665,-95.2761741
29.6383965,-95.2761822
29.6382147,-95.2761822
29.6381762,-95.2761728
29.6381238,-95.2761325
29.6380946,-95.2761017
29.638083,-95.2758201
29.6380965,-95.2751187
29.6380981,-95.2750355
29.6380219,-95.2750348
29.6376633,-95.2750315
29.6376618,-95.2750837
29.6376417,-95.2757755
29.6376377,-95.2759113
29.6376633,-95.2759461
29.637675,-95.2760025
29.637668,-95.2760574
29.6376482,-95.2761017
29.6376144,-95.2761419
29.6375806,-95.276162
29.6375258,-95.2761661
29.6371423,-95.2761553
29.637119,-95.2761285
29.6370968,-95.2760762
29.637098,-95.2760038
29.6371097,-95.2758697
29.6370759,-95.2758683
29.637091,-95.2750141
29.6367377,-95.2750059
29.6364651,-95.2750007
29.6364569,-95.2758751
29.6361655,-95.2758791
29.635909,-95.275859
29.6359032,-95.2760655
29.6359023,-95.276239
29.635902,-95.2763042
29.6361212,-95.2763123
29.6361258,-95.2766475
29.6361795,-95.2766475
29.6361678,-95.2768487
29.636676,-95.2768514
29.6366854,-95.2766609
29.6367444,-95.2766615
29.637513,-95.276669
29.6375013,-95.2771974
29.638287,-95.2772188
29.6382963,-95.2766958
29.6395878,-95.2766878
29.6396088,-95.2769426
29.6399258,-95.2769667
29.6399422,-95.2767039
29.6399002,-95.276677
29.6398769,-95.2766207
29.6398862,-95.2765429
29.6399188,-95.276492
29.640159,-95.2765376
29.6404457,-95.2766395
29.64049,-95.2767146
29.6404923,-95.2767763
29.6404597,-95.2768514
29.6402779,-95.2770338
29.6402802,-95.2773315
29.6405296,-95.2776131
29.6408187,-95.2772939
29.6408816,-95.2772752
29.6409329,-95.2772778
29.6410169,-95.2773154
29.6410775,-95.2773744
29.642093,-95.278611
29.6421498,-95.2787101
29.642177,-95.278787
29.6421498,-95.2788818
29.6420356,-95.2790696
29.6418771,-95.279252
29.6397044,-95.2816338
29.6388261,-95.2826289
29.638537,-95.2829212
29.6384298,-95.2829749
29.6383248,-95.2829856
29.6379023,-95.2829802
29.6368701,-95.2829588
29.6361678,-95.2829588
29.6360512,-95.2830178
29.63593,-95.2831733
29.6358787,-95.2833128
29.6358647,-95.2839941
